year,county,sex,race,deaths
2017,Alfalfa,Female,Asian,0.0
2017,Alfalfa,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Alfalfa,Female,Other,0.0
2017,Alfalfa,Female,Unknown,0.0
2017,Alfalfa,Female,More than one race,0.0
2017,Atoka,Female,White,0.0
2017,Atoka,Female,Black or African American,0.0
2017,Atoka,Female,American Indian or Alaska Native,0.0
2017,Atoka,Female,Asian,0.0
2017,Atoka,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Atoka,Female,Other,0.0
2017,Atoka,Female,Unknown,0.0
2017,Atoka,Female,More than one race,0.0
2017,Beaver,Female,White,0.0
2017,Beaver,Female,Black or African American,0.0
2017,Beaver,Female,American Indian or Alaska Native,0.0
2017,Beaver,Female,Asian,0.0
2017,Beaver,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Beaver,Female,Other,0.0
2017,Beaver,Female,Unknown,0.0
2017,Beaver,Female,More than one race,0.0
2017,Beckham,Female,White,7.0
2017,Beckham,Female,Black or African American,0.0
2017,Beckham,Female,American Indian or Alaska Native,0.0
2017,Beckham,Female,Asian,0.0
2017,Beckham,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Beckham,Female,Other,0.0
2017,Beckham,Female,Unknown,0.0
2017,Beckham,Female,More than one race,0.0
2017,Blaine,Female,White,5.0
2017,Blaine,Female,Black or African American,0.0
2017,Blaine,Female,American Indian or Alaska Native,0.0
2017,Blaine,Female,Asian,0.0
2017,Blaine,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Blaine,Female,Other,0.0
2017,Blaine,Female,Unknown,0.0
2017,Blaine,Female,More than one race,0.0
2017,Bryan,Female,White,14.0
2017,Bryan,Female,Black or African American,0.0
2017,Bryan,Female,American Indian or Alaska Native,0.0
2017,Bryan,Female,Asian,0.0
2017,Bryan,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Bryan,Female,Other,0.0
2017,Bryan,Female,Unknown,0.0
2017,Bryan,Female,More than one race,0.0
2017,Caddo,Female,White,0.0
2017,Caddo,Female,Black or African American,0.0
2017,Caddo,Female,American Indian or Alaska Native,9.0
2017,Caddo,Female,Asian,0.0
2017,Caddo,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Caddo,Female,Other,0.0
2017,Caddo,Female,Unknown,0.0
2017,Caddo,Female,More than one race,0.0
2017,Canadian,Female,White,34.0
2017,Canadian,Female,Black or African American,0.0
2017,Canadian,Female,American Indian or Alaska Native,8.0
2017,Canadian,Female,Asian,0.0
2017,Canadian,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Canadian,Female,Other,0.0
2017,Canadian,Female,Unknown,0.0
2017,Canadian,Female,More than one race,0.0
2017,Carter,Female,White,12.0
2017,Carter,Female,Black or African American,0.0
2017,Carter,Female,American Indian or Alaska Native,0.0
2017,Carter,Female,Asian,0.0
2017,Carter,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Carter,Female,Other,0.0
2017,Carter,Female,Unknown,0.0
2017,Carter,Female,More than one race,0.0
2017,Cherokee,Female,White,5.0
2017,Cherokee,Female,Black or African American,0.0
2017,Cherokee,Female,American Indian or Alaska Native,8.0
2017,Cherokee,Female,Asian,0.0
2017,Cherokee,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Cherokee,Female,Other,0.0
2017,Cherokee,Female,Unknown,0.0
2017,Cherokee,Female,More than one race,0.0
2017,Choctaw,Female,White,0.0
2017,Choctaw,Female,Black or African American,0.0
2017,Choctaw,Female,American Indian or Alaska Native,0.0
2017,Choctaw,Female,Asian,0.0
2017,Choctaw,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Choctaw,Female,Other,0.0
2017,Choctaw,Female,Unknown,0.0
2017,Choctaw,Female,More than one race,0.0
2017,Cimarron,Female,White,0.0
2017,Cimarron,Female,Black or African American,0.0
2017,Cimarron,Female,American Indian or Alaska Native,0.0
2017,Cimarron,Female,Asian,0.0
2017,Cimarron,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Cimarron,Female,Other,0.0
2017,Cimarron,Female,Unknown,0.0
2017,Cimarron,Female,More than one race,0.0
2017,Cleveland,Female,White,54.0
2017,Cleveland,Female,Black or African American,0.0
2017,Cleveland,Female,American Indian or Alaska Native,5.0
2017,Cleveland,Female,Asian,0.0
2017,Cleveland,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Cleveland,Female,Other,0.0
2017,Cleveland,Female,Unknown,0.0
2017,Cleveland,Female,More than one race,0.0
2017,Coal,Female,White,0.0
2017,Coal,Female,Black or African American,0.0
2017,Coal,Female,American Indian or Alaska Native,0.0
2017,Coal,Female,Asian,0.0
2017,Coal,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Coal,Female,Other,0.0
2017,Coal,Female,Unknown,0.0
2017,Coal,Female,More than one race,0.0
2017,Comanche,Female,White,22.0
2017,Comanche,Female,Black or African American,9.0
2017,Comanche,Female,American Indian or Alaska Native,7.0
2017,Comanche,Female,Asian,0.0
2017,Comanche,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Comanche,Female,Other,0.0
2017,Comanche,Female,Unknown,0.0
2017,Comanche,Female,More than one race,0.0
2017,Cotton,Female,White,0.0
2017,Cotton,Female,Black or African American,0.0
2017,Cotton,Female,American Indian or Alaska Native,0.0
2017,Cotton,Female,Asian,0.0
2017,Cotton,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Cotton,Female,Other,0.0
2017,Cotton,Female,Unknown,0.0
2017,Cotton,Female,More than one race,0.0
2017,Craig,Female,White,0.0
2017,Craig,Female,Black or African American,0.0
2017,Craig,Female,American Indian or Alaska Native,0.0
2017,Craig,Female,Asian,0.0
2017,Craig,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Craig,Female,Other,0.0
2017,Craig,Female,Unknown,0.0
2017,Craig,Female,More than one race,0.0
2017,Creek,Female,White,21.0
2017,Creek,Female,Black or African American,0.0
2017,Creek,Female,American Indian or Alaska Native,8.0
2017,Creek,Female,Asian,0.0
2017,Creek,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Creek,Female,Other,0.0
2017,Creek,Female,Unknown,0.0
2017,Creek,Female,More than one race,0.0
2017,Custer,Female,White,12.0
2017,Custer,Female,Black or African American,0.0
2017,Custer,Female,American Indian or Alaska Native,0.0
2017,Custer,Female,Asian,0.0
2017,Custer,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Custer,Female,Other,0.0
2017,Custer,Female,Unknown,0.0
2017,Custer,Female,More than one race,0.0
2017,Delaware,Female,White,9.0
2017,Delaware,Female,Black or African American,0.0
2017,Delaware,Female,American Indian or Alaska Native,6.0
2017,Delaware,Female,Asian,0.0
2017,Delaware,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Delaware,Female,Other,0.0
2017,Delaware,Female,Unknown,0.0
2017,Delaware,Female,More than one race,0.0
2017,Dewey,Female,White,0.0
2017,Dewey,Female,Black or African American,0.0
2017,Dewey,Female,American Indian or Alaska Native,0.0
2017,Dewey,Female,Asian,0.0
2017,Dewey,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Dewey,Female,Other,0.0
2017,Dewey,Female,Unknown,0.0
2017,Dewey,Female,More than one race,0.0
2017,Ellis,Female,White,0.0
2017,Ellis,Female,Black or African American,0.0
2017,Ellis,Female,American Indian or Alaska Native,0.0
2017,Ellis,Female,Asian,0.0
2017,Ellis,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Ellis,Female,Other,0.0
2017,Ellis,Female,Unknown,0.0
2017,Ellis,Female,More than one race,0.0
2017,Garfield,Female,White,16.0
2017,Garfield,Female,Black or African American,0.0
2017,Garfield,Female,American Indian or Alaska Native,0.0
2017,Garfield,Female,Asian,0.0
2017,Garfield,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Garfield,Female,Other,0.0
2017,Garfield,Female,Unknown,0.0
2017,Garfield,Female,More than one race,0.0
2017,Garvin,Female,White,8.0
2017,Garvin,Female,Black or African American,0.0
2017,Garvin,Female,American Indian or Alaska Native,0.0
2017,Garvin,Female,Asian,0.0
2017,Garvin,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Garvin,Female,Other,0.0
2017,Garvin,Female,Unknown,0.0
2017,Garvin,Female,More than one race,0.0
2017,Grady,Female,White,18.0
2017,Grady,Female,Black or African American,0.0
2017,Grady,Female,American Indian or Alaska Native,0.0
2017,Grady,Female,Asian,0.0
2017,Grady,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Grady,Female,Other,0.0
2017,Grady,Female,Unknown,0.0
2017,Grady,Female,More than one race,0.0
2017,Grant,Female,White,0.0
2017,Grant,Female,Black or African American,0.0
2017,Grant,Female,American Indian or Alaska Native,0.0
2017,Grant,Female,Asian,0.0
2017,Grant,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Grant,Female,Other,0.0
2017,Grant,Female,Unknown,0.0
2017,Grant,Female,More than one race,0.0
2017,Greer,Female,White,0.0
2017,Greer,Female,Black or African American,0.0
2017,Greer,Female,American Indian or Alaska Native,0.0
2017,Greer,Female,Asian,0.0
2017,Greer,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Greer,Female,Other,0.0
2017,Greer,Female,Unknown,0.0
2017,Greer,Female,More than one race,0.0
2017,Harmon,Female,White,0.0
2017,Harmon,Female,Black or African American,0.0
2017,Harmon,Female,American Indian or Alaska Native,0.0
2017,Harmon,Female,Asian,0.0
2017,Harmon,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Harmon,Female,Other,0.0
2017,Harmon,Female,Unknown,0.0
2017,Harmon,Female,More than one race,0.0
2017,Harper,Female,White,0.0
2017,Harper,Female,Black or African American,0.0
2017,Harper,Female,American Indian or Alaska Native,0.0
2017,Harper,Female,Asian,0.0
2017,Harper,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Harper,Female,Other,0.0
2017,Harper,Female,Unknown,0.0
2017,Harper,Female,More than one race,0.0
2017,Haskell,Female,White,0.0
2017,Haskell,Female,Black or African American,0.0
2017,Haskell,Female,American Indian or Alaska Native,0.0
2017,Haskell,Female,Asian,0.0
2017,Haskell,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Haskell,Female,Other,0.0
2017,Haskell,Female,Unknown,0.0
2017,Haskell,Female,More than one race,0.0
2017,Hughes,Female,White,6.0
2017,Hughes,Female,Black or African American,0.0
2017,Hughes,Female,American Indian or Alaska Native,0.0
2017,Hughes,Female,Asian,0.0
2017,Hughes,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Hughes,Female,Other,0.0
2017,Hughes,Female,Unknown,0.0
2017,Hughes,Female,More than one race,0.0
2017,Jackson,Female,White,0.0
2017,Jackson,Female,Black or African American,0.0
2017,Jackson,Female,American Indian or Alaska Native,0.0
2017,Jackson,Female,Asian,0.0
2017,Jackson,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Jackson,Female,Other,0.0
2017,Jackson,Female,Unknown,0.0
2017,Jackson,Female,More than one race,0.0
2017,Jefferson,Female,White,5.0
2017,Jefferson,Female,Black or African American,0.0
2017,Jefferson,Female,American Indian or Alaska Native,0.0
2017,Jefferson,Female,Asian,0.0
2017,Jefferson,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Jefferson,Female,Other,0.0
2017,Jefferson,Female,Unknown,0.0
2017,Jefferson,Female,More than one race,0.0
2017,Johnston,Female,White,0.0
2017,Johnston,Female,Black or African American,0.0
2017,Johnston,Female,American Indian or Alaska Native,0.0
2017,Johnston,Female,Asian,0.0
2017,Johnston,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Johnston,Female,Other,0.0
2017,Johnston,Female,Unknown,0.0
2017,Johnston,Female,More than one race,0.0
2017,Kay,Female,White,15.0
2017,Kay,Female,Black or African American,0.0
2017,Kay,Female,American Indian or Alaska Native,0.0
2017,Kay,Female,Asian,0.0
2017,Kay,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Kay,Female,Other,0.0
2017,Kay,Female,Unknown,0.0
2017,Kay,Female,More than one race,0.0
2017,Kingfisher,Female,White,0.0
2017,Kingfisher,Female,Black or African American,0.0
2017,Kingfisher,Female,American Indian or Alaska Native,0.0
2017,Kingfisher,Female,Asian,0.0
2017,Kingfisher,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Kingfisher,Female,Other,0.0
2017,Kingfisher,Female,Unknown,0.0
2017,Kingfisher,Female,More than one race,0.0
2017,Kiowa,Female,White,0.0
2017,Kiowa,Female,Black or African American,0.0
2017,Kiowa,Female,American Indian or Alaska Native,0.0
2017,Kiowa,Female,Asian,0.0
2017,Kiowa,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Kiowa,Female,Other,0.0
2017,Kiowa,Female,Unknown,0.0
2017,Kiowa,Female,More than one race,0.0
2017,Latimer,Female,White,0.0
2017,Latimer,Female,Black or African American,0.0
2017,Latimer,Female,American Indian or Alaska Native,0.0
2017,Latimer,Female,Asian,0.0
2017,Latimer,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Latimer,Female,Other,0.0
2017,Latimer,Female,Unknown,0.0
2017,Latimer,Female,More than one race,0.0
2017,Le Flore,Female,White,20.0
2017,Le Flore,Female,Black or African American,0.0
2017,Le Flore,Female,American Indian or Alaska Native,0.0
2017,Le Flore,Female,Asian,0.0
2017,Le Flore,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Le Flore,Female,Other,0.0
2017,Le Flore,Female,Unknown,0.0
2017,Le Flore,Female,More than one race,0.0
2017,Lincoln,Female,White,0.0
2017,Lincoln,Female,Black or African American,0.0
2017,Lincoln,Female,American Indian or Alaska Native,0.0
2017,Lincoln,Female,Asian,0.0
2017,Lincoln,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Lincoln,Female,Other,0.0
2017,Lincoln,Female,Unknown,0.0
2017,Lincoln,Female,More than one race,0.0
2017,Logan,Female,White,11.0
2017,Logan,Female,Black or African American,0.0
2017,Logan,Female,American Indian or Alaska Native,0.0
2017,Logan,Female,Asian,0.0
2017,Logan,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Logan,Female,Other,0.0
2017,Logan,Female,Unknown,0.0
2017,Logan,Female,More than one race,0.0
2017,Love,Female,White,0.0
2017,Love,Female,Black or African American,0.0
2017,Love,Female,American Indian or Alaska Native,0.0
2017,Love,Female,Asian,0.0
2017,Love,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Love,Female,Other,0.0
2017,Love,Female,Unknown,0.0
2017,Love,Female,More than one race,0.0
2017,McClain,Female,White,11.0
2017,McClain,Female,Black or African American,0.0
2017,McClain,Female,American Indian or Alaska Native,0.0
2017,McClain,Female,Asian,0.0
2017,McClain,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,McClain,Female,Other,0.0
2017,McClain,Female,Unknown,0.0
2017,McClain,Female,More than one race,0.0
2017,McCurtain,Female,White,11.0
2017,McCurtain,Female,Black or African American,0.0
2017,McCurtain,Female,American Indian or Alaska Native,0.0
2017,McCurtain,Female,Asian,0.0
2017,McCurtain,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,McCurtain,Female,Other,0.0
2017,McCurtain,Female,Unknown,0.0
2017,McCurtain,Female,More than one race,0.0
2017,McIntosh,Female,White,11.0
2017,McIntosh,Female,Black or African American,0.0
2017,McIntosh,Female,American Indian or Alaska Native,0.0
2017,McIntosh,Female,Asian,0.0
2017,McIntosh,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,McIntosh,Female,Other,0.0
2017,McIntosh,Female,Unknown,0.0
2017,McIntosh,Female,More than one race,0.0
2017,Major,Female,White,0.0
2017,Major,Female,Black or African American,0.0
2017,Major,Female,American Indian or Alaska Native,0.0
2017,Major,Female,Asian,0.0
2017,Major,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Major,Female,Other,0.0
2017,Major,Female,Unknown,0.0
2017,Major,Female,More than one race,0.0
2017,Marshall,Female,White,6.0
2017,Marshall,Female,Black or African American,0.0
2017,Marshall,Female,American Indian or Alaska Native,0.0
2017,Marshall,Female,Asian,0.0
2017,Marshall,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Marshall,Female,Other,0.0
2017,Marshall,Female,Unknown,0.0
2017,Marshall,Female,More than one race,0.0
2017,Mayes,Female,White,9.0
2017,Mayes,Female,Black or African American,0.0
2017,Mayes,Female,American Indian or Alaska Native,10.0
2017,Mayes,Female,Asian,0.0
2017,Mayes,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Mayes,Female,Other,0.0
2017,Mayes,Female,Unknown,0.0
2017,Mayes,Female,More than one race,0.0
2017,Murray,Female,White,9.0
2017,Murray,Female,Black or African American,0.0
2017,Murray,Female,American Indian or Alaska Native,0.0
2017,Murray,Female,Asian,0.0
2017,Murray,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Murray,Female,Other,0.0
2017,Murray,Female,Unknown,0.0
2017,Murray,Female,More than one race,0.0
2017,Muskogee,Female,White,20.0
2017,Muskogee,Female,Black or African American,0.0
2017,Muskogee,Female,American Indian or Alaska Native,5.0
2017,Muskogee,Female,Asian,0.0
2017,Muskogee,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Muskogee,Female,Other,0.0
2017,Muskogee,Female,Unknown,0.0
2017,Muskogee,Female,More than one race,0.0
2017,Noble,Female,White,0.0
2017,Noble,Female,Black or African American,0.0
2017,Noble,Female,American Indian or Alaska Native,0.0
2017,Noble,Female,Asian,0.0
2017,Noble,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Noble,Female,Other,0.0
2017,Noble,Female,Unknown,0.0
2017,Noble,Female,More than one race,0.0
2017,Nowata,Female,White,0.0
2017,Nowata,Female,Black or African American,0.0
2017,Nowata,Female,American Indian or Alaska Native,0.0
2017,Nowata,Female,Asian,0.0
2017,Nowata,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Nowata,Female,Other,0.0
2017,Nowata,Female,Unknown,0.0
2017,Nowata,Female,More than one race,0.0
2017,Okfuskee,Female,White,0.0
2017,Okfuskee,Female,Black or African American,0.0
2017,Okfuskee,Female,American Indian or Alaska Native,0.0
2017,Okfuskee,Female,Asian,0.0
2017,Okfuskee,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Okfuskee,Female,Other,0.0
2017,Okfuskee,Female,Unknown,0.0
2017,Okfuskee,Female,More than one race,0.0
2017,Oklahoma,Female,White,157.0
2017,Oklahoma,Female,Black or African American,70.0
2017,Oklahoma,Female,American Indian or Alaska Native,21.0
2017,Oklahoma,Female,Asian,5.0
2017,Oklahoma,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Oklahoma,Female,Other,15.0
2017,Oklahoma,Female,Unknown,0.0
2017,Oklahoma,Female,More than one race,6.0
2017,Okmulgee,Female,White,12.0
2017,Okmulgee,Female,Black or African American,0.0
2017,Okmulgee,Female,American Indian or Alaska Native,0.0
2017,Okmulgee,Female,Asian,0.0
2017,Okmulgee,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Okmulgee,Female,Other,0.0
2017,Okmulgee,Female,Unknown,0.0
2017,Okmulgee,Female,More than one race,0.0
2017,Osage,Female,White,11.0
2017,Osage,Female,Black or African American,0.0
2017,Osage,Female,American Indian or Alaska Native,0.0
2017,Osage,Female,Asian,0.0
2017,Osage,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Osage,Female,Other,0.0
2017,Osage,Female,Unknown,0.0
2017,Osage,Female,More than one race,0.0
2017,Ottawa,Female,White,0.0
2017,Ottawa,Female,Black or African American,0.0
2017,Ottawa,Female,American Indian or Alaska Native,0.0
2017,Ottawa,Female,Asian,0.0
2017,Ottawa,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Ottawa,Female,Other,0.0
2017,Ottawa,Female,Unknown,0.0
2017,Ottawa,Female,More than one race,0.0
2017,Pawnee,Female,White,6.0
2017,Pawnee,Female,Black or African American,0.0
2017,Pawnee,Female,American Indian or Alaska Native,0.0
2017,Pawnee,Female,Asian,0.0
2017,Pawnee,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Pawnee,Female,Other,0.0
2017,Pawnee,Female,Unknown,0.0
2017,Pawnee,Female,More than one race,0.0
2017,Payne,Female,White,13.0
2017,Payne,Female,Black or African American,0.0
2017,Payne,Female,American Indian or Alaska Native,0.0
2017,Payne,Female,Asian,0.0
2017,Payne,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Payne,Female,Other,0.0
2017,Payne,Female,Unknown,0.0
2017,Payne,Female,More than one race,0.0
2017,Pittsburg,Female,White,16.0
2017,Pittsburg,Female,Black or African American,0.0
2017,Pittsburg,Female,American Indian or Alaska Native,0.0
2017,Pittsburg,Female,Asian,0.0
2017,Pittsburg,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Pittsburg,Female,Other,0.0
2017,Pittsburg,Female,Unknown,0.0
2017,Pittsburg,Female,More than one race,0.0
2017,Pontotoc,Female,White,10.0
2017,Pontotoc,Female,Black or African American,0.0
2017,Pontotoc,Female,American Indian or Alaska Native,0.0
2017,Pontotoc,Female,Asian,0.0
2017,Pontotoc,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Pontotoc,Female,Other,0.0
2017,Pontotoc,Female,Unknown,0.0
2017,Pontotoc,Female,More than one race,0.0
2017,Pottawatomie,Female,White,25.0
2017,Pottawatomie,Female,Black or African American,0.0
2017,Pottawatomie,Female,American Indian or Alaska Native,5.0
2017,Pottawatomie,Female,Asian,0.0
2017,Pottawatomie,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Pottawatomie,Female,Other,0.0
2017,Pottawatomie,Female,Unknown,0.0
2017,Pottawatomie,Female,More than one race,0.0
2017,Pushmataha,Female,White,0.0
2017,Pushmataha,Female,Black or African American,0.0
2017,Pushmataha,Female,American Indian or Alaska Native,0.0
2017,Pushmataha,Female,Asian,0.0
2017,Pushmataha,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Pushmataha,Female,Other,0.0
2017,Pushmataha,Female,Unknown,0.0
2017,Pushmataha,Female,More than one race,0.0
2017,Roger Mills,Female,White,0.0
2017,Roger Mills,Female,Black or African American,0.0
2017,Roger Mills,Female,American Indian or Alaska Native,0.0
2017,Roger Mills,Female,Asian,0.0
2017,Roger Mills,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Roger Mills,Female,Other,0.0
2017,Roger Mills,Female,Unknown,0.0
2017,Roger Mills,Female,More than one race,0.0
2017,Rogers,Female,White,15.0
2017,Rogers,Female,Black or African American,0.0
2017,Rogers,Female,American Indian or Alaska Native,0.0
2017,Rogers,Female,Asian,0.0
2017,Rogers,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Rogers,Female,Other,0.0
2017,Rogers,Female,Unknown,0.0
2017,Rogers,Female,More than one race,0.0
2017,Seminole,Female,White,5.0
2017,Seminole,Female,Black or African American,0.0
2017,Seminole,Female,American Indian or Alaska Native,8.0
2017,Seminole,Female,Asian,0.0
2017,Seminole,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Seminole,Female,Other,0.0
2017,Seminole,Female,Unknown,0.0
2017,Seminole,Female,More than one race,0.0
2017,Sequoyah,Female,White,11.0
2017,Sequoyah,Female,Black or African American,0.0
2017,Sequoyah,Female,American Indian or Alaska Native,0.0
2017,Sequoyah,Female,Asian,0.0
2017,Sequoyah,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Sequoyah,Female,Other,0.0
2017,Sequoyah,Female,Unknown,0.0
2017,Sequoyah,Female,More than one race,6.0
2017,Stephens,Female,White,10.0
2017,Stephens,Female,Black or African American,0.0
2017,Stephens,Female,American Indian or Alaska Native,0.0
2017,Stephens,Female,Asian,0.0
2017,Stephens,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Stephens,Female,Other,0.0
2017,Stephens,Female,Unknown,0.0
2017,Stephens,Female,More than one race,0.0
2017,Texas,Female,White,0.0
2017,Texas,Female,Black or African American,0.0
2017,Texas,Female,American Indian or Alaska Native,0.0
2017,Texas,Female,Asian,0.0
2017,Texas,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Texas,Female,Other,0.0
2017,Texas,Female,Unknown,0.0
2017,Texas,Female,More than one race,0.0
2017,Tillman,Female,White,0.0
2017,Tillman,Female,Black or African American,0.0
2017,Tillman,Female,American Indian or Alaska Native,0.0
2017,Tillman,Female,Asian,0.0
2017,Tillman,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Tillman,Female,Other,0.0
2017,Tillman,Female,Unknown,0.0
2017,Tillman,Female,More than one race,0.0
2017,Tulsa,Female,White,135.0
2017,Tulsa,Female,Black or African American,39.0
2017,Tulsa,Female,American Indian or Alaska Native,11.0
2017,Tulsa,Female,Asian,0.0
2017,Tulsa,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Tulsa,Female,Other,8.0
2017,Tulsa,Female,Unknown,0.0
2017,Tulsa,Female,More than one race,9.0
2017,Wagoner,Female,White,20.0
2017,Wagoner,Female,Black or African American,0.0
2017,Wagoner,Female,American Indian or Alaska Native,5.0
2017,Wagoner,Female,Asian,0.0
2017,Wagoner,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Wagoner,Female,Other,0.0
2017,Wagoner,Female,Unknown,0.0
2017,Wagoner,Female,More than one race,0.0
2017,Washington,Female,White,14.0
2017,Washington,Female,Black or African American,0.0
2017,Washington,Female,American Indian or Alaska Native,0.0
2017,Washington,Female,Asian,0.0
2017,Washington,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Washington,Female,Other,0.0
2017,Washington,Female,Unknown,0.0
2017,Washington,Female,More than one race,0.0
2017,Washita,Female,White,5.0
2017,Washita,Female,Black or African American,0.0
2017,Washita,Female,American Indian or Alaska Native,0.0
2017,Washita,Female,Asian,0.0
2017,Washita,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Washita,Female,Other,0.0
2017,Washita,Female,Unknown,0.0
2017,Washita,Female,More than one race,0.0
2017,Woods,Female,White,0.0
2017,Woods,Female,Black or African American,0.0
2017,Woods,Female,American Indian or Alaska Native,0.0
2017,Woods,Female,Asian,0.0
2017,Woods,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Woods,Female,Other,0.0
2017,Woods,Female,Unknown,0.0
2017,Woods,Female,More than one race,0.0
2017,Woodward,Female,White,0.0
2017,Woodward,Female,Black or African American,0.0
2017,Woodward,Female,American Indian or Alaska Native,0.0
2017,Woodward,Female,Asian,0.0
2017,Woodward,Female,Native Hawaiian or Other Pacific Islander,0.0
2017,Woodward,Female,Other,0.0
2017,Woodward,Female,Unknown,0.0
2017,Woodward,Female,More than one race,0.0
2018,UNKNOWN,Female,White,0.0
2018,UNKNOWN,Female,Black or African American,0.0
2018,UNKNOWN,Female,American Indian or Alaska Native,0.0
2018,UNKNOWN,Female,Asian,0.0
2018,UNKNOWN,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,UNKNOWN,Female,Other,0.0
2018,UNKNOWN,Female,Unknown,0.0
2018,UNKNOWN,Female,More than one race,0.0
2018,Adair,Female,White,5.0
2018,Adair,Female,Black or African American,0.0
2018,Adair,Female,American Indian or Alaska Native,6.0
2018,Adair,Female,Asian,0.0
2018,Adair,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Adair,Female,Other,0.0
2018,Adair,Female,Unknown,0.0
2018,Adair,Female,More than one race,0.0
2018,Alfalfa,Female,White,0.0
2018,Alfalfa,Female,Black or African American,0.0
2018,Alfalfa,Female,American Indian or Alaska Native,0.0
2018,Alfalfa,Female,Asian,0.0
2018,Alfalfa,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Alfalfa,Female,Other,0.0
2018,Alfalfa,Female,Unknown,0.0
2018,Alfalfa,Female,More than one race,0.0
